h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
16	pbs0_03wk_cb_62	pbs0	3	neuron	granule	7763	37665849	5088	2692725	269	granule	_ctl	135.08257838552902	37665849	-0.1519396343172482	#A9A9A9	1	14	0.859040135720281	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	neuron	MLI	381	4181698	556	419325	69	MLI	_ctl	132.9603429037678	4181698	-0.02468643152584039	#A9A9A9	3	12	0.9756157864230575	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	neuron	PLI	43	556402	62	44070	11	PLI	_ctl	111.43022490932815	556402	-0.14168145417958303	#A9A9A9	5	10	0.867897677634936	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	neuron	Purkinje	75	3611512	219	1168640	21	Purkinje	_ctl	60.63942193740461	3611512	0.11677771732629297	#A9A9A9	2	13	1.12386958518722	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	neuron	UBC	39	1072938	76	139037	8	UBC	_ctl	70.83354303790153	1072938	-0.3640710699290509	#A9A9A9	6	9	0.6948418106298856	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	other	endothelial stalk	38	171175	30	13761	4	endothelial stalk	_ctl	175.25923762231633	171175	0.0043685406565233155	#A9A9A9	12	3	1.0043780966404245	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	other	fibroblast	23	142061	20	22412	1	fibroblast	_ctl	140.78459253419305	142061	0.037178946070485545	#A9A9A9	13	2	1.0378787285419426	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	other	pericyte	11	40366	1	6641	0	pericyte	_ctl	24.773324084625674	40366	-0.6105614428881708	#A9A9A9	14	1	0.5430458942142707	3-aso6
17	aso6_03wk_cb_42	aso6	3	glia	astrocyte	187	1329579	275	158200	10	astrocyte	aso6	206.83238829734825	1329579	0.44835461003056387	#41B6C4	8	7	0.7201139412453814	3-aso6
17	aso6_03wk_cb_42	aso6	3	glia	Bergmann glia	257	2107286	260	383861	17	Bergmann glia	aso6	123.38144893479101	2107286	0.42830791087612796	#41B6C4	7	8	0.674038929532065	3-aso6
